,Popularity,Title,Artist,Album/Single,Genre,Artist_followers,Explicit,Album,Release_date,Track_number,Tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,time_signature,Genre_new,Days_since_release,Released_after_2017,Explicit_false,Explicit_true,album,compilation,single,bolero,boy band,country,dance/electronic,else,funk,hip hop,house,indie,jazz,k-pop,latin,metal,opm,pop,r&b/soul,rap,reggae,reggaeton,rock,trap,syuzhet_norm,bing_norm,afinn_norm,nrc_norm,syuzhet,bing,afinn,nrc,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,n_words,anger_norm,anticipation_norm,disgust_norm,fear_norm,joy_norm,sadness_norm,surprise_norm,trust_norm,negative_norm,positive_norm,anger_norm2,anticipation_norm2,disgust_norm2,fear_norm2,joy_norm2,sadness_norm2,surprise_norm2,trust_norm2,negative_norm2,positive_norm2,negative_bog_jr,positive_bog_jr,Bayes,Negative_Bayes,Neutral_Bayes,Positive_Bayes,LDA_Topic,Celebrate,Desire,Explore,Fun,Hope,Love,Nostalgia,Thug,bing_norm_negative,bing_norm_neutral,bing_norm_positive,Argentina,Australia,Austria,Belgium,Brazil,Canada,Chile,Colombia,Costa Rica,Denmark,Ecuador,Finland,France,Germany,Global,Indonesia,Ireland,Italy,Malaysia,Mexico,Netherlands,New Zealand,Norway,Peru,Philippines,Poland,Portugal,Singapore,Spain,Sweden,Switzerland,Turkey,UK,USA,Popu_max,Top10_dummy,Top50_dummy,Cluster
87810,19.2,dance of the sugar plum fairy,Pentatonix,album,a cappella,2788975,False,That's Christmas To Me (Deluxe Edition),10/30/2015,7,16,0,0,1,-10,0,0,0,0,0,0,149,126893,4,else,1833.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.3,2.0,4.0,1.0,1.0,4.0,1.0,3.0,4.0,1.0,0.0,2.0,4.0,5.0,78.0,0.012820513,0.051282051,0.012820513,0.038461538,0.051282051,0.012820513,0.0,0.025641026,0.051282051,0.064102564,0.0625,0.25,0.0625,0.1875,0.25,0.0625,0.0,0.125,0.444444444,0.555555556,0.0,1.0,1.0,0.0,0.0,1.0,Fun,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,177,0,0,english speaking and nordic
87813,206.65,limitless,Logic,album,conscious hip hop,5004777,True,Confessions of a Dangerous Mind,5/10/2019,12,16,0,0,0,-3,1,0,0,0,0,0,155,244680,4,hip hop,554.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.35,0.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,217.0,0.0,0.013824885,0.0,0.00921659,0.004608295,0.004608295,0.004608295,0.004608295,0.013824885,0.013824885,0.0,0.333333333,0.0,0.222222222,0.111111111,0.111111111,0.111111111,0.111111111,0.5,0.5,1.0,4.0,1.0,0.0,0.0,1.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,0,0,english speaking and nordic
87815,98.4,coolin and booted,Kodak Black,album,florida rap,6344939,True,Painting Pictures,3/31/2017,2,18,0,0,9,-7,1,0,0,0,0,0,140,214782,4,rap,1321.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132,0,0,english speaking and nordic
87816,12.0,out on bail,YG,single,cali rap,2387089,True,Out On Bail,9/23/2020,1,1,0,0,0,-6,1,0,0,0,0,0,203,151030,4,rap,52.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-9.95,-19.0,-41.0,-10.0,14.0,8.0,11.0,13.0,4.0,10.0,7.0,11.0,22.0,12.0,670.0,0.020895522,0.011940299,0.01641791,0.019402985,0.005970149,0.014925373,0.010447761,0.01641791,0.032835821,0.017910448,0.179487179,0.102564103,0.141025641,0.166666667,0.051282051,0.128205128,0.08974359,0.141025641,0.647058824,0.352941176,24.0,6.0,-1.0,1.0,0.0,0.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,186,0,0,english speaking and nordic
87817,61.6,feels like summer,Vince Staples,album,conscious hip hop,1209759,True,FM!,11/2/2018,1,11,0,0,8,-6,1,0,0,0,0,0,100,149027,4,hip hop,743.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,2.6,6.0,9.0,3.0,1.0,4.0,1.0,0.0,5.0,2.0,2.0,5.0,4.0,7.0,242.0,0.004132231,0.016528926,0.004132231,0.0,0.020661157,0.008264463,0.008264463,0.020661157,0.016528926,0.02892562,0.05,0.2,0.05,0.0,0.25,0.1,0.1,0.25,0.363636364,0.636363636,0.0,16.0,1.0,0.0,0.0,1.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124,0,0,english speaking and nordic
87819,63.2,legend,G-Eazy,album,hip hop,4646328,True,The Beautiful & Damned,12/15/2017,6,20,0,0,10,-4,0,0,0,0,0,0,75,205360,4,hip hop,1065.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,12.1,7.0,25.0,12.0,7.0,17.0,7.0,9.0,15.0,5.0,10.0,15.0,12.0,24.0,710.0,0.009859155,0.023943662,0.009859155,0.012676056,0.021126761,0.007042254,0.014084507,0.021126761,0.016901408,0.033802817,0.082352941,0.2,0.082352941,0.105882353,0.176470588,0.058823529,0.117647059,0.176470588,0.333333333,0.666666667,4.0,17.0,-1.0,1.0,0.0,0.0,Nostalgia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,162,0,0,english speaking and nordic
87821,120.7,kobe bryant,Lil Wayne,album,hip hop,9717614,True,No Ceilings,8/28/2020,12,12,0,0,11,-3,1,0,0,0,0,0,106,143182,5,hip hop,78.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,0,0,english speaking and nordic
87822,26.4,bad idea,Cordae - Chance the Rapper,single,dmv rap,1241881,True,Bad Idea (feat. Chance the Rapper),6/17/2019,1,1,0,0,10,-7,1,0,0,0,0,0,82,234730,4,rap,516.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-2.15,-4.0,-7.0,-4.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,6.0,2.0,323.0,0.003095975,0.003095975,0.00619195,0.00619195,0.00619195,0.009287926,0.003095975,0.003095975,0.018575851,0.00619195,0.076923077,0.076923077,0.153846154,0.153846154,0.153846154,0.230769231,0.076923077,0.076923077,0.75,0.25,19.0,1.0,-1.0,1.0,0.0,0.0,Desire,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,168,0,0,english speaking and nordic
87823,121.6,suu whoop,YG,album,cali rap,2387089,True,STAY DANGEROUS,8/3/2018,4,15,0,0,2,-9,1,0,0,0,0,0,158,185000,4,rap,834.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-7.9,-9.0,-28.0,-3.0,9.0,5.0,8.0,8.0,6.0,10.0,4.0,5.0,15.0,12.0,526.0,0.017110266,0.009505703,0.015209125,0.015209125,0.011406844,0.019011407,0.007604563,0.009505703,0.02851711,0.022813688,0.163636364,0.090909091,0.145454545,0.145454545,0.109090909,0.181818182,0.072727273,0.090909091,0.555555556,0.444444444,9.0,7.0,0.0,0.0,1.0,0.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,0,0,english speaking and nordic
87824,38.4,poor fool,2 Chainz - Swae Lee,album,atl hip hop,5854248,True,Pretty Girls Like Trap Music,6/16/2017,7,16,0,0,10,-4,0,0,0,0,0,0,129,221533,4,hip hop,1247.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0.0,1.0,1.0,-0.1,0.0,1.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,3.0,6.0,7.0,9.0,386.0,0.005181347,0.007772021,0.010362694,0.005181347,0.010362694,0.005181347,0.007772021,0.015544041,0.018134715,0.023316062,0.076923077,0.115384615,0.153846154,0.076923077,0.153846154,0.076923077,0.115384615,0.230769231,0.4375,0.5625,1.0,15.0,1.0,0.0,0.0,1.0,Nostalgia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174,0,0,english speaking and nordic
87825,56.0,walk on minks,Future,album,atl hip hop,9442830,True,SUPERFLY (Original Motion Picture Soundtrack),6/8/2018,4,13,0,0,11,-6,0,0,0,0,0,0,129,218141,4,hip hop,890.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,-1.0,-1.0,0.15,1.0,-19.0,-2.0,9.0,4.0,6.0,6.0,7.0,5.0,3.0,4.0,8.0,6.0,597.0,0.015075377,0.006700168,0.010050251,0.010050251,0.011725293,0.008375209,0.005025126,0.006700168,0.013400335,0.010050251,0.204545455,0.090909091,0.136363636,0.136363636,0.159090909,0.113636364,0.068181818,0.090909091,0.571428571,0.428571429,8.0,5.0,1.0,0.0,0.0,1.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,166,0,0,english speaking and nordic
87826,10.4,no photos,Don Toliver,album,rap,1012488,True,Heaven Or Hell,3/13/2020,11,12,0,0,1,-5,1,0,0,0,0,0,134,175297,4,rap,246.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,188,0,0,english speaking and nordic
87827,19.2,dont judge me,Ty Dolla $ign - Future - Swae Lee,single,hip hop,3540805,True,Don't Judge Me (feat. Future and Swae Lee),10/18/2017,1,1,0,0,8,-2,1,0,0,0,0,0,149,242880,4,hip hop,1123.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,5.8,2.0,8.0,1.0,2.0,1.0,2.0,2.0,5.0,1.0,2.0,3.0,5.0,6.0,305.0,0.006557377,0.003278689,0.006557377,0.006557377,0.016393443,0.003278689,0.006557377,0.009836066,0.016393443,0.019672131,0.111111111,0.055555556,0.111111111,0.111111111,0.277777778,0.055555556,0.111111111,0.166666667,0.454545455,0.545454545,0.0,6.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,177,0,0,english speaking and nordic
87828,681.25,out yo way,Migos,album,atl hip hop,10919803,True,Culture,1/27/2017,13,13,0,0,1,-4,1,0,0,0,0,0,133,288387,4,hip hop,1383.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-3.1,-5.0,-19.0,-2.0,11.0,11.0,7.0,8.0,8.0,9.0,8.0,8.0,14.0,12.0,582.0,0.018900344,0.018900344,0.012027491,0.013745704,0.013745704,0.015463918,0.013745704,0.013745704,0.024054983,0.020618557,0.157142857,0.157142857,0.1,0.114285714,0.114285714,0.128571429,0.114285714,0.114285714,0.538461538,0.461538462,7.0,8.0,1.0,0.0,0.0,1.0,Desire,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,0,0,english speaking and nordic
87830,79.2,you really got me - 2015 remaster,Van Halen,album,album rock,3550384,False,Van Halen (Remastered),2/10/1978,3,11,0,0,1,-5,0,0,0,0,0,0,138,156147,4,rock,15609.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,102,0,0,english speaking and nordic
87832,44.0,found/tonight,Ben Platt - Lin-Manuel Miranda,single,hollywood,316686,False,Found/Tonight,3/19/2018,1,1,0,0,10,-7,1,0,0,0,0,0,80,179242,4,else,971.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,155,0,0,english speaking and nordic
87833,29.6,forgive me,Chloe x Halle,album,alternative r&b,712013,True,Ungodly Hour,6/12/2020,2,13,0,0,4,-3,0,0,0,0,0,0,137,157867,4,r&b/soul,155.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,164,0,0,english speaking and nordic
87834,453.6,black barbies,Nicki Minaj - Mike WiLL Made-It,single,dance pop,19152566,True,Black Barbies,11/30/2016,1,1,0,0,0,-5,1,0,0,0,0,0,146,254080,4,pop,1436.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,0.0,-1.55,-2.0,-21.0,0.0,7.0,8.0,4.0,5.0,8.0,6.0,4.0,7.0,13.0,13.0,479.0,0.014613779,0.016701461,0.008350731,0.010438413,0.016701461,0.012526096,0.008350731,0.014613779,0.027139875,0.027139875,0.142857143,0.163265306,0.081632653,0.102040816,0.163265306,0.12244898,0.081632653,0.142857143,0.5,0.5,14.0,16.0,0.0,0.0,1.0,0.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141,0,0,english speaking and nordic
87838,56.8,x men,Lil Yachty - Evander Griiim,album,atl hip hop,6648019,True,Teenage Emotions,5/26/2017,14,21,0,0,1,-5,1,0,0,0,0,0,140,164269,4,hip hop,1265.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,0,0,english speaking and nordic
87839,49.6,i wish,The Kid LAROI,album,australian hip hop,684220,False,F*CK LOVE,7/24/2020,4,15,0,0,8,-6,0,0,0,0,0,0,138,125571,4,hip hop,113.0,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,3.35,1.0,7.0,6.0,2.0,6.0,2.0,2.0,5.0,1.0,1.0,9.0,3.0,9.0,211.0,0.009478673,0.028436019,0.009478673,0.009478673,0.023696682,0.004739336,0.004739336,0.042654028,0.014218009,0.042654028,0.071428571,0.214285714,0.071428571,0.071428571,0.178571429,0.035714286,0.035714286,0.321428571,0.25,0.75,2.0,4.0,1.0,0.0,0.0,1.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139,0,0,english speaking and nordic
87841,43.2,back on,Gucci Mane,album,atl hip hop,3520064,True,Mr. Davis,10/13/2017,2,17,0,0,1,-5,1,0,0,0,0,0,156,181533,4,hip hop,1128.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,147,0,0,english speaking and nordic
87842,36.0,relay,Fiona Apple,album,art pop,714277,True,Fetch The Bolt Cutters,4/17/2020,5,13,0,0,11,-8,0,0,0,0,0,0,92,289230,4,pop,211.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-5.35,-8.0,-13.0,-7.0,7.0,0.0,2.0,4.0,2.0,3.0,0.0,2.0,9.0,2.0,371.0,0.018867925,0.0,0.005390836,0.010781671,0.005390836,0.008086253,0.0,0.005390836,0.02425876,0.005390836,0.35,0.0,0.1,0.2,0.1,0.15,0.0,0.1,0.818181818,0.181818182,2.0,4.0,-1.0,1.0,0.0,0.0,Nostalgia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,162,0,0,english speaking and nordic
87843,22.4,i write sins not tragedies,Panic! At The Disco,album,baroque pop,10097733,False,A Fever You Can't Sweat Out,9/27/2005,10,13,0,0,9,-4,0,0,0,0,0,0,170,186635,4,pop,5518.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,-1.0,1.0,2.6,1.0,-4.0,3.0,1.0,4.0,2.0,1.0,6.0,1.0,0.0,5.0,4.0,7.0,262.0,0.003816794,0.015267176,0.007633588,0.003816794,0.022900763,0.003816794,0.0,0.019083969,0.015267176,0.026717557,0.05,0.2,0.1,0.05,0.3,0.05,0.0,0.25,0.363636364,0.636363636,0.0,6.0,1.0,0.0,0.0,1.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,189,0,0,english speaking and nordic
87846,30.4,pray for me,The Weeknd - Kendrick Lamar,album,canadian contemporary r&b,25562055,True,Black Panther The Album Music From And Inspired By,2/9/2018,14,14,0,0,2,-4,1,0,0,0,0,0,100,211440,4,r&b/soul,1009.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-4.6,-6.0,-13.0,-1.0,3.0,8.0,1.0,12.0,6.0,5.0,2.0,8.0,11.0,10.0,339.0,0.008849558,0.02359882,0.002949853,0.03539823,0.017699115,0.014749263,0.005899705,0.02359882,0.032448378,0.029498525,0.066666667,0.177777778,0.022222222,0.266666667,0.133333333,0.111111111,0.044444444,0.177777778,0.523809524,0.476190476,1.0,0.0,-1.0,1.0,0.0,0.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,188,0,0,english speaking and nordic
87851,105.1,go all the way,Quavo,album,atl hip hop,4454166,True,QUAVO HUNCHO,10/12/2018,14,19,0,0,7,-4,0,0,0,0,0,0,105,196519,4,hip hop,764.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,2.05,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,175.0,0.005714286,0.005714286,0.005714286,0.005714286,0.011428571,0.005714286,0.0,0.005714286,0.005714286,0.011428571,0.125,0.125,0.125,0.125,0.25,0.125,0.0,0.125,0.333333333,0.666666667,0.0,7.0,1.0,0.0,0.0,1.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,0,0,english speaking and nordic
87853,443.75,1942 flows,Meek Mill,album,hip hop,4533789,True,Wins & Losses,7/21/2017,5,17,0,0,2,-4,1,0,0,0,0,0,121,282667,5,hip hop,1212.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-9.5,-17.0,-37.0,-2.0,13.0,8.0,7.0,13.0,8.0,13.0,8.0,12.0,18.0,16.0,773.0,0.016817594,0.010349288,0.009055627,0.016817594,0.010349288,0.016817594,0.010349288,0.015523933,0.023285899,0.020698577,0.158536585,0.097560976,0.085365854,0.158536585,0.097560976,0.158536585,0.097560976,0.146341463,0.529411765,0.470588235,10.0,23.0,0.0,0.0,1.0,0.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94,0,0,english speaking and nordic
87855,91.2,ill be home for christmas - recorded at spotify studios nyc,Demi Lovato,single,dance pop,18346890,False,Spotify Singles - Holiday,11/29/2017,1,1,0,0,7,-12,1,0,0,0,0,0,84,206160,4,pop,1081.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139,0,0,english speaking and nordic
87864,53.6,100 summers,Meek Mill,album,hip hop,4533789,True,Championships,11/30/2018,15,19,0,0,4,-8,0,0,0,0,0,0,79,163834,4,hip hop,715.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-3.25,-3.0,-17.0,-3.0,7.0,6.0,3.0,9.0,6.0,6.0,4.0,7.0,12.0,9.0,479.0,0.014613779,0.012526096,0.006263048,0.018789144,0.012526096,0.012526096,0.008350731,0.014613779,0.025052192,0.018789144,0.145833333,0.125,0.0625,0.1875,0.125,0.125,0.083333333,0.145833333,0.571428571,0.428571429,2.0,8.0,-1.0,1.0,0.0,0.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,159,0,0,english speaking and nordic
87865,20.8,mansion,Lil Skies,album,melodic rap,4514676,True,Shelby,3/1/2019,10,14,0,0,1,-6,1,0,0,0,0,0,159,153078,4,rap,624.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-9.1,-19.0,-38.0,-10.0,11.0,4.0,8.0,11.0,2.0,12.0,2.0,7.0,19.0,9.0,837.0,0.013142174,0.004778973,0.009557945,0.013142174,0.002389486,0.014336918,0.002389486,0.008363202,0.022700119,0.010752688,0.192982456,0.070175439,0.140350877,0.192982456,0.035087719,0.210526316,0.035087719,0.122807018,0.678571429,0.321428571,6.0,8.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,175,0,0,english speaking and nordic
87866,68.8,cinderella,Mac Miller - Ty Dolla $ign,album,hip hop,5013742,True,The Divine Feminine,9/16/2016,5,10,0,0,8,-6,0,0,0,0,0,0,140,480187,4,hip hop,1511.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115,0,0,english speaking and nordic
